id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,state_fullname
2248,Frederick H. Hall,2017-04-15,shot,gun,56.0,M,W,Colebrook Township,OH,True,attack,Not fleeing,False,-80.801,41.56,True,Ohio
2249,Isaiah Murrietta-Golding,2017-04-15,shot,unarmed,16.0,M,H,Fresno,CA,False,other,Foot,True,-119.772,36.801,True,California
2250,Darren Jahnke,2017-04-16,shot,gun,47.0,M,W,Vadnais Heights,MN,False,other,Not fleeing,False,-93.037,45.041,True,Minnesota
2251,Michael Zennie Dial II,2017-04-17,shot,,33.0,M,W,Clarksville,TN,False,other,Car,False,,,True,Tennessee
2252,Casey Desper,2017-04-18,shot,,32.0,M,W,Brandywine,WV,False,attack,Car,False,-79.258,38.496,True,West Virginia
2253,Keith Price,2017-04-19,shot,gun,21.0,M,B,Wilmington,DE,False,attack,Other,True,-75.545,39.872,True,Delaware
2254,Marion Lee Holliday,2017-04-20,shot,gun,64.0,M,W,Logan County,OK,True,attack,Not fleeing,False,-97.372,35.74,True,Oklahoma
2255,Damarius Butts,2017-04-20,shot,gun,19.0,M,B,Seattle,WA,False,attack,,False,-122.337,47.604,True,Washington
2256,Jose Trejo,2017-04-20,shot,gun,26.0,M,H,Hardeeville,SC,False,attack,Not fleeing,False,-81.082,32.294,True,South Carolina
2257,Brandon Pequeno,2017-04-20,shot,,25.0,M,H,Glendale,AZ,False,other,Car,False,-112.171,33.538,True,Arizona
2258,Sariah Marie Lane,2017-04-20,shot,unarmed,17.0,F,W,Glendale,AZ,False,other,Car,False,-112.172,33.553,True,Arizona
2259,Ray Valdez,2017-04-20,shot and Tasered,knife,55.0,M,H,San Antonio,TX,False,other,,False,-98.527,29.429,True,Texas
2260,Chance Rickie Thompson,2017-04-21,shot,gun,25.0,M,W,West Linn,OR,True,other,Not fleeing,False,-122.623,45.359,True,Oregon
2261,Joseph Sin,2017-04-22,shot,hatchet and gun,43.0,M,A,Yuba City,CA,False,attack,Foot,False,-121.634,39.13,True,California
2262,William D. Spates,2017-04-22,shot,,39.0,M,B,Portage,IN,True,other,Not fleeing,False,-87.212,41.571,True,Indiana
2263,Michael Wilson-Salzl,2017-04-22,shot,knife,24.0,M,W,Hamilton,OH,True,other,Not fleeing,False,-84.511,39.373,True,Ohio
2264,Wayne Noel Simard,2017-04-23,shot,gun,70.0,M,W,Prescott,AZ,False,attack,Not fleeing,False,-112.478,34.527,True,Arizona
2265,Robert Becker,2017-04-24,shot,gun,79.0,M,W,Stewartstown,PA,True,attack,Not fleeing,False,-76.585,39.754,True,Pennsylvania
2266,Kendell Wilson,2017-04-24,shot,gun,16.0,M,B,Houston,TX,False,other,Foot,True,-95.645,29.878,True,Texas
2267,Jacy Kevin McManus,2017-04-24,shot,unarmed,35.0,M,W,Wolf Creek,OR,False,attack,Not fleeing,False,-123.395,42.696,True,Oregon
2268,Daezion Turner,2017-04-24,shot,gun,15.0,M,B,Killeen,TX,False,attack,Not fleeing,False,,,True,Texas
2269,Hakim McNair,2017-04-25,shot,gun,23.0,M,B,Newark,NJ,False,other,Car,False,-74.209,40.744,True,New Jersey
2270,Fred Cardenas,2017-04-25,shot,gun,53.0,M,H,Fort Worth,TX,True,attack,,True,-97.25,32.74,True,Texas
2271,Juan Manuel Avilla,2017-04-25,shot,,20.0,M,H,Bellflower,CA,False,other,Car,False,-118.118,33.91,True,California
2272,Gavin Williams,2017-04-25,shot and Tasered,knife,27.0,M,B,Lizella,GA,False,other,Not fleeing,False,-83.783,32.803,True,Georgia
2273,Charles Bossinger,2017-04-26,shot,gun,53.0,M,W,Lewistown,PA,True,other,Not fleeing,False,-77.566,40.611,True,Pennsylvania
2274,Jason Thomas Christian,2017-04-26,shot,,32.0,M,W,Columbus,OH,False,other,Car,False,-82.964,39.935,True,Ohio
2275,Selwyn Aubrey Hall,2017-04-26,shot and Tasered,Taser,57.0,M,B,Jacksonville,FL,False,other,Not fleeing,False,-81.649,30.356,True,Florida
2276,Burgon Sealy,2017-04-27,shot,gun,26.0,M,B,Middletown,DE,False,attack,Not fleeing,False,-75.716,39.45,True,Delaware
2277,Tim A. Holmgren,2017-04-27,shot,gun,53.0,M,W,Rapid City,SD,True,attack,Not fleeing,False,-103.244,44.105,True,South Dakota
2278,Avery Richard,2017-04-28,shot,gun,32.0,M,B,Atlanta,GA,False,attack,Not fleeing,False,-84.467,33.752,True,Georgia
2279,Luis Fernando Pacheco,2017-04-28,shot,gun,25.0,M,H,San Mateo,CA,False,attack,Not fleeing,False,-123.989,41.364,True,California
2280,Jordan Edwards,2017-04-29,shot,unarmed,15.0,M,B,Balch Springs,TX,False,undetermined,Not fleeing,True,-96.615,32.712,True,Texas
2281,Gene Bernhardt,2017-04-29,shot,crossbow,59.0,M,W,Papaaloa,HI,False,other,Not fleeing,False,,,True,Hawaii
2282,Caleb Jackson,2017-04-29,shot,gun,35.0,M,B,Newport News,VA,False,attack,Not fleeing,False,-76.434,37.002,True,Virginia
2283,Andrew James Lucero,2017-04-29,shot,,33.0,M,H,Eldorado,NM,False,attack,Not fleeing,True,-105.889,35.519,True,New Mexico
2284,Devin Hawkins,2017-04-30,shot,gun,32.0,M,W,Tom,OK,True,attack,Not fleeing,False,-94.599,33.729,True,Oklahoma
2285,Peter Raymond Selis,2017-04-30,shot,gun,49.0,M,W,University City,CA,False,attack,Not fleeing,False,-117.203,32.872,True,California
2286,James Edward Ray,2017-04-30,shot,gun,46.0,M,B,Detroit,MI,False,attack,Not fleeing,False,-83.187,42.358,True,Michigan
2287,Joseph William Alain,2017-05-01,shot,gun,25.0,M,W,Conroe,TX,False,attack,Not fleeing,False,-95.463,30.34,True,Texas
2288,Jason Sebastian Roque,2017-05-02,shot,gun,20.0,M,H,Austin,TX,True,other,Not fleeing,False,-97.651,30.372,True,Texas
2289,Rodney Henderson,2017-05-02,shot and Tasered,knife,48.0,M,B,Irving,TX,False,attack,Not fleeing,False,-96.977,32.8,True,Texas
2290,,2017-05-03,shot,knife,,M,,San Jose,CA,True,attack,Not fleeing,False,-121.804,37.355,True,California
2291,Mirza Tatlic,2017-05-03,shot,gun,24.0,M,W,San Jose,CA,True,attack,Not fleeing,False,-121.894,37.302,True,California
2292,Malik Carey,2017-05-03,shot,gun,18.0,M,B,Grand Rapids,MI,False,attack,Not fleeing,True,-85.636,42.934,True,Michigan
2293,William Dean,2017-05-03,shot,gun,67.0,M,W,Peachtree City,GA,True,attack,Not fleeing,False,-84.56,33.405,True,Georgia
2294,Nicholas Flusche,2017-05-03,shot,knife,26.0,M,W,San Francisco,CA,False,attack,Not fleeing,True,-122.408,37.784,True,California
2295,Lucille Espinosa,2017-05-04,shot,gun,54.0,F,H,Katy,TX,True,other,Not fleeing,False,-95.739,29.804,True,Texas
2296,Jacob Peterson,2017-05-06,shot,toy weapon,15.0,M,W,San Diego,CA,True,attack,Not fleeing,True,-117.226,32.957,True,California
2297,Cedric Jamal Mifflin,2017-05-07,shot,undetermined,27.0,M,B,Phenix City,AL,False,undetermined,Other,True,-85.01,32.471,True,Alabama
2298,Jose Hernandez-Rossy,2017-05-07,shot,gun,26.0,M,H,Buffalo,NY,False,attack,Foot,False,-78.904,42.944,True,New York
2299,Steven Price,2017-05-07,shot,ax,62.0,M,W,Las Vegas,NV,True,other,Not fleeing,False,-115.06,36.2,True,Nevada
2300,Landon Nobles,2017-05-07,shot,gun,24.0,M,B,Austin,TX,False,attack,Foot,False,-97.739,30.267,True,Texas
2301,Mikel Laney McIntyre,2017-05-08,shot,rock,32.0,M,B,Rancho Cordova,CA,True,attack,Foot,False,-121.287,38.59,True,California
2302,Anthony David Soderberg,2017-05-08,shot,gun,29.0,M,W,Los Angeles,CA,False,attack,Not fleeing,False,-118.305,34.275,True,California
2303,Jayson Negron,2017-05-09,shot,,15.0,M,H,Bridgeport,CT,False,other,Car,False,-73.199,41.175,True,Connecticut
2304,Terry Percy Campbell,2017-05-09,shot,gun,25.0,M,B,Jacksonville,FL,True,attack,Not fleeing,False,-81.519,30.322,True,Florida
2305,Joseph Jaster,2017-05-09,shot,gun,40.0,M,W,Westminster,CO,False,attack,Not fleeing,False,-105.004,39.943,True,Colorado
2306,John Bittle,2017-05-09,shot,unarmed,39.0,M,W,Lexington,SC,False,other,Foot,False,-81.34,33.839,True,South Carolina
2307,Scott N. Bloomfield,2017-05-09,shot,gun,34.0,M,W,Tiffin,OH,False,attack,Not fleeing,False,-83.173,41.091,True,Ohio
2308,Ian Thomas Little,2017-05-09,shot,toy weapon,36.0,M,W,Brighton Township,MI,True,attack,Not fleeing,False,-83.755,42.536,True,Michigan
2309,Terrell Kyreem Johnson,2017-05-10,shot,knife,24.0,M,B,Portland,OR,True,other,Foot,False,-122.569,45.468,True,Oregon
2310,Robin White,2017-05-10,shot,gun,50.0,F,B,St. Louis,MO,False,attack,Not fleeing,False,-90.257,38.566,True,Missouri
2311,Jeroen Peter Koornwinder,2017-05-10,shot and Tasered,,50.0,M,W,Barona Indian Reservation,CA,False,other,Car,False,-116.84,32.956,True,California
2312,,2017-05-11,shot,gun,,M,H,Arlington,TX,False,attack,Not fleeing,False,-97.1,32.738,True,Texas
2313,Ryan Lowell,2017-05-12,shot,gun,30.0,M,W,Billings,MT,True,attack,Not fleeing,False,-108.504,45.782,True,Montana
2314,Jonathan David Victor,2017-05-12,shot,unarmed,35.0,M,W,Baldwin County,AL,False,other,Not fleeing,False,-122.276,37.779,True,Alabama
2315,Phillip O'Shea,2017-05-12,shot,gun,46.0,M,W,Jupiter,FL,False,attack,Car,False,-80.102,26.926,True,Florida
2316,Ronald Singletary,2017-05-12,shot and Tasered,knife,51.0,M,B,Philadelphia,PA,False,other,Not fleeing,False,-75.219,39.942,True,Pennsylvania
2317,Maxwell Holt,2017-05-13,shot,gun,37.0,M,W,West Allis,WI,False,attack,Foot,False,-87.99,43.01,True,Wisconsin
2318,Clarence E. Coats,2017-05-13,shot,gun,41.0,M,B,Columbia,MO,False,attack,,False,-92.339,38.945,True,Missouri
2319,David Jay Juarez,2017-05-14,shot,gun,41.0,M,H,Kingman,AZ,False,attack,Car,False,-114.053,35.189,True,Arizona
2320,James A. Burton,2017-05-14,shot,gun,48.0,M,W,Pulaski,VA,True,attack,Not fleeing,False,-80.779,37.041,True,Virginia
2321,Jonie Block,2017-05-15,shot,gun,27.0,F,B,Phoenix,AZ,False,other,Not fleeing,False,-112.076,33.462,True,Arizona
2322,Jaison Fitzgerald,2017-05-15,shot,gun,29.0,M,B,Richmond,VA,False,other,Not fleeing,False,-77.44,37.472,True,Virginia
2323,Buford Shane Whitson,2017-05-15,shot,gun,47.0,M,W,Johnson City,TN,True,attack,Other,False,-82.301,36.298,True,Tennessee
2324,,2017-05-15,shot,undetermined,,M,,Long Beach,CA,False,attack,Other,False,-118.165,33.874,True,California
2325,Emmanuel Ibarra,2017-05-15,shot,knife,34.0,M,H,Del Mar,CA,True,attack,Foot,False,-117.269,32.977,True,California
2326,Keith Andrew Chesser,2017-05-15,shot,crossbow,48.0,M,W,Wewoka,OK,False,attack,Not fleeing,False,-96.493,35.153,True,Oklahoma
2327,Isabelle Duval,2017-05-16,shot,gun,41.0,F,W,Washington,DC,False,attack,Not fleeing,False,-77.006,38.822,True,
2328,Tristan Long,2017-05-16,shot,knife,25.0,M,B,Tempe,AZ,False,other,,False,-111.926,33.393,True,Arizona
2329,Edwin Fuentes,2017-05-16,shot,gun,24.0,M,H,Tustin,CA,True,attack,Not fleeing,False,-117.842,33.742,True,California
2330,Marshall Barrus,2017-05-16,shot,gun,38.0,M,W,Three Forks,MT,False,attack,Car,False,-111.541,45.904,True,Montana
2331,Daniel George Boak,2017-05-17,shot,,28.0,M,W,Arlington,VA,False,attack,Car,False,-77.107,38.876,True,Virginia
2332,Anthony Paul Ardo,2017-05-20,shot,fireworks,47.0,M,W,Lower Mount Bethel,PA,True,other,Not fleeing,False,-75.201,40.809,True,Pennsylvania
2333,Roger Bubar,2017-05-20,shot,gun,65.0,M,W,Belgrade,ME,False,attack,Not fleeing,False,-69.808,44.482,True,Maine
2334,Shannon Edward Estill,2017-05-20,shot,toy weapon,58.0,M,W,Pleasanton,CA,True,attack,Not fleeing,True,-121.85,37.663,True,California
2335,Jimmie Montel Sanders,2017-05-21,shot,gun,33.0,M,B,Appleton,WI,False,attack,Not fleeing,False,-88.414,44.262,True,Wisconsin
2336,Joseph M. Hodgin,2017-05-21,shot,gun,43.0,M,W,Allentown,PA,False,attack,Car,False,-75.501,40.606,True,Pennsylvania
2337,Ricco Devante Holden,2017-05-21,shot,unarmed,24.0,M,B,Converse,LA,False,attack,Not fleeing,False,-93.699,31.781,True,Louisiana
2338,Carlos Garcia Petrovich,2017-05-21,shot,unarmed,37.0,M,H,Orlando,FL,False,attack,Not fleeing,False,-81.418,28.45,True,Florida
2339,Aaron M. Thompson,2017-05-22,shot,knife,31.0,M,W,Mountain Home,ID,False,attack,Not fleeing,False,-115.673,43.131,True,Idaho
2340,Michael Anthony Bonini,2017-05-23,shot,gun,65.0,M,W,Pahrump,NV,False,attack,Not fleeing,False,-116.052,36.222,True,Nevada
2341,John Eno,2017-05-23,shot,gun,59.0,M,W,San Francisco,CA,False,other,Not fleeing,False,-122.467,37.647,True,California
2342,Albert Gagnier,2017-05-23,shot,gun,74.0,M,W,Knoxville,TN,False,attack,Not fleeing,False,-83.89,35.881,True,Tennessee
2343,Jorge Alberto Fuentes,2017-05-23,shot and Tasered,gun,21.0,M,H,Glendale,AZ,False,attack,Other,False,-112.152,33.553,True,Arizona
2344,Hayden J. Stutz,2017-05-24,shot,unarmed,24.0,M,W,Canton,OH,True,attack,Not fleeing,True,-81.385,40.822,True,Ohio
2345,,2017-05-24,shot,gun,,M,H,Los Angeles,CA,False,attack,Not fleeing,False,-118.233,34.049,True,California
2346,Shawn Buck,2017-05-25,shot,gun,23.0,M,W,Fairbanks,AK,False,attack,Car,False,,,True,Alaska
2347,Hector Gamboa,2017-05-26,shot,unarmed,59.0,M,H,San Rafael,NM,False,other,Not fleeing,False,,,True,New Mexico
2348,Jamie J. Robinson,2017-05-26,shot,gun,33.0,M,W,St. Louis,MO,True,attack,Not fleeing,False,-90.294,38.561,True,Missouri
2349,Joseph Zimmerman,2017-05-26,shot,toy weapon,34.0,M,W,Tucson,AZ,True,attack,Not fleeing,False,-110.956,32.149,True,Arizona
2350,Ron Harlan Lewallen,2017-05-27,shot,,30.0,M,W,Oneida,TN,False,other,Car,False,-84.51,36.513,True,Tennessee
2351,Eduardo Valencia,2017-05-27,shot,gun,30.0,M,,Austell,GA,False,attack,Not fleeing,False,-84.622,33.796,True,Georgia
2352,,2017-05-28,shot,gun,,M,,Miami,FL,False,attack,Car,False,-80.141,25.775,True,Florida
2353,Shaquian Tyrone Johnson,2017-05-28,shot,gun,22.0,M,B,Cary,NC,False,attack,Not fleeing,False,-78.844,35.8,True,North Carolina
2354,Francis de la Cruz,2017-05-28,shot and Tasered,ax,35.0,M,,San Jose,CA,True,other,Not fleeing,False,-121.888,37.339,True,California
2355,Chad Dionne,2017-05-29,shot,gun,37.0,M,W,Arundel,ME,False,other,Not fleeing,False,-70.527,43.473,True,Maine
2356,Joseph Godinez,2017-05-29,shot,,20.0,M,H,Vacaville,CA,False,attack,Car,True,-121.956,38.368,True,California
2357,Larry Warren Kipps,2017-05-29,shot,gun,62.0,M,,Gerrardstown,WV,True,attack,Not fleeing,False,-78.109,39.39,True,West Virginia
2358,James Gleason,2017-05-31,shot,,24.0,M,W,Hesperia,CA,False,attack,,False,-117.371,34.427,True,California
2359,James Daniel Hill,2017-05-31,shot,gun,17.0,M,W,Centennial,CO,False,other,Other,False,-104.896,39.578,True,Colorado
2360,Francisco Suarez-Madonado,2017-06-01,shot,gun,27.0,M,H,Las Vegas,NV,True,attack,Not fleeing,False,-115.038,36.191,True,Nevada
2361,Edward Everett Courtenay,2017-06-02,shot,,51.0,M,W,Yulee,FL,False,attack,Car,False,-81.51,30.626,True,Florida
2362,Charles Darnell Baker,2017-06-02,shot,gun,29.0,M,B,Abbeville,AL,False,attack,Not fleeing,False,-85.281,31.573,True,Alabama
2363,Marc Brandon Davis,2017-06-02,shot,unarmed,34.0,M,B,Petal,MS,False,attack,Not fleeing,False,-89.259,31.357,True,Mississippi
2364,Naway Willy,2017-06-02,shot,gun,18.0,M,A,Tulsa,OK,False,attack,Foot,False,-95.861,36.151,True,Oklahoma
2365,Corsean Lewis,2017-06-02,shot,gun,17.0,M,B,Chicago,IL,False,attack,Not fleeing,False,-87.624,41.76,True,Illinois
2366,Antonio Gerardo Rodriguez,2017-06-02,shot,gun,55.0,M,H,Laredo,TX,False,attack,Not fleeing,False,-99.483,27.545,True,Texas
2367,Donald Lee Cramer,2017-06-03,shot,gun,44.0,M,W,Avondale,AZ,False,attack,Not fleeing,False,-112.29,33.479,True,Arizona
2368,Jeremy Austin Lindsey,2017-06-04,shot,gun,27.0,M,W,Callahan,FL,False,attack,,False,-81.777,30.522,True,Florida
2369,Bruce Dawley,2017-06-04,shot,gun,66.0,M,W,Campo,CA,True,attack,Not fleeing,False,-116.512,32.68,True,California
2370,Charles Edgar Mullins,2017-06-05,shot,gun,45.0,M,W,Bardstown,KY,False,attack,Car,False,-85.451,37.806,True,Kentucky
2371,John Spaulding,2017-06-05,shot,gun,47.0,M,B,Miami,FL,False,other,,False,-80.313,25.809,True,Florida
2372,Quentin Louis Case,2017-06-05,shot,gun,34.0,M,W,Lakes Wales,FL,False,attack,Other,False,-81.465,27.872,True,Florida
2373,Adrian Maurice Hardeman,2017-06-05,shot,gun,37.0,M,B,Gonzales County,TX,False,other,,False,-97.243,29.458,True,Texas
2374,Mark Ellis,2017-06-06,shot,gun,54.0,M,W,Orrington,ME,False,attack,Not fleeing,False,-68.801,44.72,True,Maine
2375,David W. Hamilton,2017-06-06,shot,gun,50.0,M,,Vancouver,WA,False,attack,Car,False,-122.486,45.676,True,Washington
2376,Salvadro Alfredo Pablo Lopez,2017-06-07,shot,gun,21.0,M,H,Fresno,CA,False,attack,,True,-119.809,36.786,True,California
2377,Isaiah M. Hammett,2017-06-07,shot,gun,21.0,M,W,St. Louis,MO,False,attack,Not fleeing,False,-89.528,36.585,True,Missouri
2378,Blaine Robert Erb,2017-06-07,shot,gun,35.0,M,W,Dundalk,MD,False,attack,Not fleeing,True,-76.511,39.243,True,Maryland
2379,Donald Smith,2017-06-07,shot,gun,75.0,M,W,Hudson,NC,True,attack,Not fleeing,False,-81.49,35.819,True,North Carolina
2380,Michele Rice,2017-06-08,shot,gun,33.0,F,W,Long Beach,CA,False,attack,Not fleeing,False,-118.099,33.81,True,California
2381,Oscar Junior,2017-06-08,shot,gun,45.0,M,H,Bakersfield,CA,False,attack,Not fleeing,False,-117.681,35.615,True,California
2382,Stephen Rich,2017-06-08,shot,gun,48.0,M,W,Loveland,CO,False,attack,,False,-105.124,40.399,True,Colorado
2383,Paul Mashburn,2017-06-08,shot,gun,58.0,M,W,Roland,OK,True,attack,Not fleeing,False,-94.515,35.421,True,Oklahoma
2384,David Jones,2017-06-08,shot and Tasered,unarmed,30.0,M,B,Philadelphia,PA,False,other,Foot,False,-75.119,40.013,True,Pennsylvania
2385,Antonio Juarez,2017-06-09,shot,gun,44.0,M,H,Lyons,IL,False,attack,Car,False,-87.821,41.82,True,Illinois
2386,Theodore Brendecke,2017-06-09,shot,gun,82.0,M,W,Miami,FL,True,attack,,False,-80.328,25.744,True,Florida
2387,Joshua Barre,2017-06-09,shot and Tasered,knife,29.0,M,B,Tulsa,OK,True,other,Not fleeing,False,-95.993,36.22,True,Oklahoma
2388,Isaiah Obet,2017-06-10,shot,knife,25.0,M,O,Auburn,WA,False,other,Car,False,-122.224,47.288,True,Washington
2389,Robin Blaylock,2017-06-10,shot,gun,53.0,M,W,North English,IA,False,other,Not fleeing,False,-92.079,41.515,True,Iowa
2390,Emmett Edward Hall,2017-06-10,shot,knife,60.0,M,W,Abilene,TX,True,other,Not fleeing,False,-99.712,32.431,True,Texas
2391,Terry Williams,2017-06-11,shot,,19.0,M,B,Milwaukee,WI,False,other,Car,False,-87.874,43.061,True,Wisconsin
2392,Eleuterio Amaya-Torres,2017-06-12,shot,gun,63.0,M,H,Plano,TX,False,attack,Not fleeing,False,-96.795,33.06,True,Texas
2393,John Wesley Bays,2017-06-12,shot,gun,50.0,M,W,Trosper,KY,False,attack,Not fleeing,False,-83.823,36.789,True,Kentucky
2394,Avery D. Metrejean,2017-06-12,shot,gun,35.0,M,W,Cade,LA,False,other,Not fleeing,False,-91.901,30.114,True,Louisiana
2395,Johnny Platas,2017-06-12,shot and Tasered,knife,45.0,M,H,Selma,CA,False,other,Not fleeing,False,-119.615,36.584,True,California
2396,Austin Durham,2017-06-13,shot,gun,24.0,M,W,Jerseyville,IL,False,attack,Foot,False,-90.319,39.12,True,Illinois
2397,Barry Jones,2017-06-13,shot,gun,36.0,M,W,Hampton,NH,False,other,Not fleeing,False,,,True,New Hampshire
2398,Jordan Frazier,2017-06-13,shot,gun,35.0,M,B,Baton Rouge,LA,False,other,Not fleeing,False,-91.152,30.44,True,Louisiana
2399,Chazz Brown,2017-06-13,shot,gun,33.0,M,B,St Louis,MO,False,attack,Not fleeing,False,-90.216,38.596,True,Missouri
2400,James T. Hodgkinson,2017-06-14,shot,gun,66.0,M,W,Alexandria,VA,False,attack,Not fleeing,False,,,True,Virginia
2401,Michael Morris,2017-06-14,shot,knife,54.0,M,W,Somerville,TN,True,other,Not fleeing,False,-89.365,35.237,True,Tennessee
2402,Tommy Le,2017-06-14,shot and Tasered,pen,20.0,M,A,Burien,WA,False,attack,Not fleeing,False,-122.33,47.481,True,Washington
2403,Michael Brown,2017-06-15,shot,gun,40.0,M,W,Newton,NH,False,undetermined,Car,False,-71.021,42.872,True,New Hampshire
2404,Robert J. Berube,2017-06-16,shot,gun,41.0,M,W,Water Valley,MS,False,attack,Car,False,-89.624,34.141,True,Mississippi
2405,Hector Cisneros Soria,2017-06-16,shot,gun,30.0,M,H,Rialto,CA,False,other,Not fleeing,True,-117.352,34.095,True,California
2406,Sergio Valdovinos,2017-06-16,shot,machete,32.0,M,H,Madera,CA,True,other,Not fleeing,False,-120.058,36.978,True,California
2407,Jamie Dougan,2017-06-16,shot,unarmed,24.0,F,W,Water Valley,MS,False,other,Car,False,-89.624,34.141,True,Mississippi
2408,Nathan Banks,2017-06-16,shot,gun,37.0,M,W,Antioch,CA,False,other,Foot,False,-121.824,38.003,True,California
2409,Samantha Aguilar,2017-06-17,shot,vehicle,28.0,F,H,Montebello,CA,False,other,Not fleeing,False,-118.128,33.98,True,California
2410,Joseph Paul Hogan,2017-06-17,shot,gun,48.0,M,W,Rapid City,SD,False,attack,Not fleeing,False,-103.219,44.129,True,South Dakota
2411,Charleena Lyles,2017-06-18,shot,knife,30.0,F,B,Seattle,WA,True,other,Not fleeing,False,-122.262,47.678,True,Washington
2412,William Webster,2017-06-18,shot,gun,64.0,M,W,Waukesha,WI,True,other,Not fleeing,False,-88.256,43.03,True,Wisconsin
2413,Matthew Colton Stover,2017-06-19,shot,gun,21.0,M,N,Fairbanks,AK,True,attack,Foot,False,-147.76,64.833,True,Alaska
2414,Alton Folmar,2017-06-19,shot,gun,28.0,M,W,Dallas,TX,False,other,Not fleeing,False,-96.642,32.746,True,Texas
2415,David Pacas,2017-06-20,shot,toy weapon,36.0,M,H,South Gate,CA,False,attack,Other,False,-118.205,33.963,True,California
2416,David Bryan Creson,2017-06-20,shot,gun,40.0,M,W,Franklin,TN,False,attack,Car,False,-86.832,35.858,True,Tennessee
2417,Jacob Faulkner,2017-06-20,shot,gun,32.0,M,W,St. Clair Township,OH,True,attack,Other,False,-84.517,39.449,True,Ohio
2418,Robb Stewart,2017-06-20,shot,gun,50.0,M,W,Lehigh,KS,True,other,Not fleeing,False,-97.303,38.377,True,Kansas
2419,Pedro Ramirez,2017-06-20,shot and Tasered,knife,28.0,M,H,Las Vegas,NV,False,other,Not fleeing,True,-115.271,36.159,True,Nevada
2420,Brandon D. Lukenbill,2017-06-21,shot,undetermined,33.0,M,W,Nevada,MO,False,other,Car,False,-122.559,47.566,True,Missouri
2421,Daniel Francisco Valenzuela,2017-06-21,shot,knife,37.0,M,H,Millerton,OK,False,other,Not fleeing,False,-95.015,33.989,True,Oklahoma
2422,Armando Garcia-Muro,2017-06-22,shot,unarmed,17.0,M,H,Palmdale,CA,False,other,Not fleeing,False,-118.112,34.582,True,California
